date,sku_id,location_id,units_sold,price,promo_flag
2024-02-03,SKU_0013,LOC_008,46,13.52,0
2024-02-04,SKU_0013,LOC_008,43,13.07,0
2024-02-05,SKU_0013,LOC_008,51,14.1,0
2024-02-06,SKU_0013,LOC_008,55,11.29,0
2024-02-07,SKU_0013,LOC_008,65,10.87,0
2024-02-08,SKU_0013,LOC_008,45,8.83,1
2024-02-09,SKU_0013,LOC_008,43,11.97,0
2024-02-10,SKU_0013,LOC_008,39,12.77,0
2024-02-11,SKU_0013,LOC_008,44,14.34,0
2024-02-12,SKU_0013,LOC_008,49,14.67,0
2024-02-13,SKU_0013,LOC_008,64,14.62,1
2024-02-14,SKU_0013,LOC_008,56,12.71,0
2024-02-15,SKU_0013,LOC_008,60,10.09,0
2024-02-16,SKU_0013,LOC_008,53,10.71,0
2024-02-17,SKU_0013,LOC_008,42,11.09,0
2024-02-18,SKU_0013,LOC_008,48,13.02,1
2024-02-19,SKU_0013,LOC_008,55,13.13,1
2024-02-20,SKU_0013,LOC_008,56,11.22,0
2024-02-21,SKU_0013,LOC_008,58,9.01,0
2024-02-22,SKU_0013,LOC_008,56,14.91,0
2024-02-23,SKU_0013,LOC_008,44,12.6,0
2024-02-24,SKU_0013,LOC_008,46,13.2,1
2024-02-25,SKU_0013,LOC_008,38,10.14,0
2024-02-26,SKU_0013,LOC_008,54,9.04,1
2024-02-27,SKU_0013,LOC_008,61,12.71,1
2024-02-28,SKU_0013,LOC_008,67,10.65,0
2024-02-29,SKU_0013,LOC_008,59,10.01,0
2024-03-01,SKU_0013,LOC_008,48,12.71,0
2024-03-02,SKU_0013,LOC_008,47,9.5,1
2024-03-03,SKU_0013,LOC_008,49,8.86,0
2024-03-04,SKU_0013,LOC_008,49,12.62,0
2024-03-05,SKU_0013,LOC_008,59,14.41,0
2024-03-06,SKU_0013,LOC_008,56,8.5,0
2024-03-07,SKU_0013,LOC_008,62,10.23,0
2024-03-08,SKU_0013,LOC_008,49,14.64,0
2024-03-09,SKU_0013,LOC_008,37,11.45,0
2024-03-10,SKU_0013,LOC_008,53,8.89,0
2024-03-11,SKU_0013,LOC_008,54,8.04,0
2024-03-12,SKU_0013,LOC_008,44,8.85,0
2024-03-13,SKU_0013,LOC_008,60,8.62,0
2024-03-14,SKU_0013,LOC_008,50,9.76,0
2024-03-15,SKU_0013,LOC_008,43,11.92,0
2024-03-16,SKU_0013,LOC_008,38,11.06,1
2024-03-17,SKU_0013,LOC_008,49,8.95,1
2024-03-18,SKU_0013,LOC_008,56,9.02,0
2024-03-19,SKU_0013,LOC_008,64,11.42,0
2024-03-20,SKU_0013,LOC_008,64,10.09,0
2024-03-21,SKU_0013,LOC_008,51,14.44,0
2024-03-22,SKU_0013,LOC_008,51,13.05,1
2024-03-23,SKU_0013,LOC_008,42,9.01,0
2024-03-24,SKU_0013,LOC_008,34,11.23,0
2024-03-25,SKU_0013,LOC_008,48,14.81,0
2024-03-26,SKU_0013,LOC_008,56,8.96,0
2024-03-27,SKU_0013,LOC_008,64,13.4,0
2024-03-28,SKU_0013,LOC_008,56,14.8,0
2024-03-29,SKU_0013,LOC_008,46,9.99,0
2024-03-30,SKU_0013,LOC_008,42,12.2,0
2024-03-31,SKU_0013,LOC_008,46,10.84,0
2024-01-01,SKU_0013,LOC_009,60,12.27,0
2024-01-02,SKU_0013,LOC_009,64,8.9,0
2024-01-03,SKU_0013,LOC_009,70,8.59,0
2024-01-04,SKU_0013,LOC_009,60,11.25,0
2024-01-05,SKU_0013,LOC_009,40,9.28,0
2024-01-06,SKU_0013,LOC_009,50,13.1,0
2024-01-07,SKU_0013,LOC_009,50,10.4,0
2024-01-08,SKU_0013,LOC_009,53,9.35,0
2024-01-09,SKU_0013,LOC_009,63,10.54,0
2024-01-10,SKU_0013,LOC_009,68,11.76,1
2024-01-11,SKU_0013,LOC_009,77,14.59,0
2024-01-12,SKU_0013,LOC_009,57,8.2,0
2024-01-13,SKU_0013,LOC_009,52,12.21,0
2024-01-14,SKU_0013,LOC_009,52,8.73,0
2024-01-15,SKU_0013,LOC_009,62,9.97,0
2024-01-16,SKU_0013,LOC_009,74,13.15,0
2024-01-17,SKU_0013,LOC_009,75,14.55,1
2024-01-18,SKU_0013,LOC_009,67,13.27,0
2024-01-19,SKU_0013,LOC_009,65,11.64,0
2024-01-20,SKU_0013,LOC_009,51,9.98,0
2024-01-21,SKU_0013,LOC_009,51,8.32,0
2024-01-22,SKU_0013,LOC_009,59,10.85,1
2024-01-23,SKU_0013,LOC_009,72,13.57,0
2024-01-24,SKU_0013,LOC_009,78,13.19,0
2024-01-25,SKU_0013,LOC_009,66,13.92,0
2024-01-26,SKU_0013,LOC_009,55,14.34,1
2024-01-27,SKU_0013,LOC_009,43,13.76,0
2024-01-28,SKU_0013,LOC_009,58,9.0,0
2024-01-29,SKU_0013,LOC_009,58,12.06,0
2024-01-30,SKU_0013,LOC_009,63,10.9,0
2024-01-31,SKU_0013,LOC_009,72,12.2,0
2024-02-01,SKU_0013,LOC_009,59,14.52,0
2024-02-02,SKU_0013,LOC_009,64,13.63,1
2024-02-03,SKU_0013,LOC_009,53,13.91,1
2024-02-04,SKU_0013,LOC_009,61,11.31,0
2024-02-05,SKU_0013,LOC_009,54,14.07,0
2024-02-06,SKU_0013,LOC_009,73,8.59,0
2024-02-07,SKU_0013,LOC_009,77,8.27,0
2024-02-08,SKU_0013,LOC_009,65,8.89,0
2024-02-09,SKU_0013,LOC_009,50,11.03,0
2024-02-10,SKU_0013,LOC_009,49,11.96,0
2024-02-11,SKU_0013,LOC_009,53,10.67,1
2024-02-12,SKU_0013,LOC_009,63,13.0,0
2024-02-13,SKU_0013,LOC_009,75,9.88,0
2024-02-14,SKU_0013,LOC_009,62,13.98,0
2024-02-15,SKU_0013,LOC_009,67,13.01,0
2024-02-16,SKU_0013,LOC_009,50,9.29,0
2024-02-17,SKU_0013,LOC_009,38,11.7,0
2024-02-18,SKU_0013,LOC_009,56,8.92,0
2024-02-19,SKU_0013,LOC_009,62,10.38,0
2024-02-20,SKU_0013,LOC_009,73,12.06,0
2024-02-21,SKU_0013,LOC_009,69,8.8,1
2024-02-22,SKU_0013,LOC_009,73,9.37,0
2024-02-23,SKU_0013,LOC_009,56,14.42,0
2024-02-24,SKU_0013,LOC_009,63,12.85,0
2024-02-25,SKU_0013,LOC_009,49,10.34,0
2024-02-26,SKU_0013,LOC_009,70,12.98,0
2024-02-27,SKU_0013,LOC_009,66,10.38,1
2024-02-28,SKU_0013,LOC_009,69,8.49,1
2024-02-29,SKU_0013,LOC_009,65,10.51,0
2024-03-01,SKU_0013,LOC_009,41,13.85,0
2024-03-02,SKU_0013,LOC_009,45,12.89,0
2024-03-03,SKU_0013,LOC_009,57,9.73,0
2024-03-04,SKU_0013,LOC_009,58,12.23,1
2024-03-05,SKU_0013,LOC_009,63,13.99,0
2024-03-06,SKU_0013,LOC_009,61,12.75,0
2024-03-07,SKU_0013,LOC_009,69,8.24,0
2024-03-08,SKU_0013,LOC_009,53,14.68,0
2024-03-09,SKU_0013,LOC_009,48,12.91,0
2024-03-10,SKU_0013,LOC_009,48,10.04,0
2024-03-11,SKU_0013,LOC_009,56,8.6,0
2024-03-12,SKU_0013,LOC_009,73,10.78,0
2024-03-13,SKU_0013,LOC_009,70,8.33,1
2024-03-14,SKU_0013,LOC_009,62,10.58,0
2024-03-15,SKU_0013,LOC_009,58,9.63,0
2024-03-16,SKU_0013,LOC_009,48,14.36,0
2024-03-17,SKU_0013,LOC_009,48,14.62,0
2024-03-18,SKU_0013,LOC_009,60,8.25,0
2024-03-19,SKU_0013,LOC_009,69,10.76,0
2024-03-20,SKU_0013,LOC_009,66,14.46,0
2024-03-21,SKU_0013,LOC_009,69,13.74,0
2024-03-22,SKU_0013,LOC_009,58,9.76,0
2024-03-23,SKU_0013,LOC_009,56,10.6,0
2024-03-24,SKU_0013,LOC_009,58,10.8,0
2024-03-25,SKU_0013,LOC_009,57,11.82,1
2024-03-26,SKU_0013,LOC_009,62,8.29,0
2024-03-27,SKU_0013,LOC_009,67,14.2,0
2024-03-28,SKU_0013,LOC_009,67,12.82,0
2024-03-29,SKU_0013,LOC_009,56,12.54,0
2024-03-30,SKU_0013,LOC_009,51,14.11,1
2024-03-31,SKU_0013,LOC_009,46,10.79,0
2024-01-01,SKU_0013,LOC_010,66,14.47,0
2024-01-02,SKU_0013,LOC_010,78,8.48,0
2024-01-03,SKU_0013,LOC_010,78,10.13,0
2024-01-04,SKU_0013,LOC_010,77,11.2,0
2024-01-05,SKU_0013,LOC_010,67,10.59,0
2024-01-06,SKU_0013,LOC_010,57,10.8,0
2024-01-07,SKU_0013,LOC_010,63,12.03,0
2024-01-08,SKU_0013,LOC_010,76,12.17,0
2024-01-09,SKU_0013,LOC_010,80,10.87,1
2024-01-10,SKU_0013,LOC_010,82,13.58,0
2024-01-11,SKU_0013,LOC_010,71,10.54,0
2024-01-12,SKU_0013,LOC_010,61,8.47,0
2024-01-13,SKU_0013,LOC_010,63,13.19,1
2024-01-14,SKU_0013,LOC_010,63,14.93,0
2024-01-15,SKU_0013,LOC_010,69,9.06,1
2024-01-16,SKU_0013,LOC_010,81,11.2,1
2024-01-17,SKU_0013,LOC_010,83,13.36,0
2024-01-18,SKU_0013,LOC_010,73,11.24,0
2024-01-19,SKU_0013,LOC_010,68,10.59,0
2024-01-20,SKU_0013,LOC_010,64,9.69,0
2024-01-21,SKU_0013,LOC_010,65,8.78,0
2024-01-22,SKU_0013,LOC_010,68,9.44,0
2024-01-23,SKU_0013,LOC_010,77,10.35,0
2024-01-24,SKU_0013,LOC_010,90,12.65,1
2024-01-25,SKU_0013,LOC_010,73,13.29,0
2024-01-26,SKU_0013,LOC_010,58,11.44,0
2024-01-27,SKU_0013,LOC_010,56,13.4,0
2024-01-28,SKU_0013,LOC_010,64,10.82,1
2024-01-29,SKU_0013,LOC_010,70,9.88,0
2024-01-30,SKU_0013,LOC_010,83,14.4,0
2024-01-31,SKU_0013,LOC_010,74,9.35,0
2024-02-01,SKU_0013,LOC_010,72,12.05,0
2024-02-02,SKU_0013,LOC_010,66,12.77,0
2024-02-03,SKU_0013,LOC_010,54,13.85,0
2024-02-04,SKU_0013,LOC_010,69,10.11,0
2024-02-05,SKU_0013,LOC_010,72,9.14,0
2024-02-06,SKU_0013,LOC_010,78,9.36,0
2024-02-07,SKU_0013,LOC_010,86,8.24,0
2024-02-08,SKU_0013,LOC_010,65,12.97,0
2024-02-09,SKU_0013,LOC_010,69,12.27,0
2024-02-10,SKU_0013,LOC_010,59,10.07,1
2024-02-11,SKU_0013,LOC_010,66,8.53,0
2024-02-12,SKU_0013,LOC_010,69,10.66,0
2024-02-13,SKU_0013,LOC_010,85,11.84,0
2024-02-14,SKU_0013,LOC_010,86,14.5,0
2024-02-15,SKU_0013,LOC_010,68,9.58,1
2024-02-16,SKU_0013,LOC_010,75,14.87,0
2024-02-17,SKU_0013,LOC_010,60,8.82,0
2024-02-18,SKU_0013,LOC_010,60,9.3,0
2024-02-19,SKU_0013,LOC_010,77,14.15,0
2024-02-20,SKU_0013,LOC_010,85,10.29,0
2024-02-21,SKU_0013,LOC_010,80,11.56,0
2024-02-22,SKU_0013,LOC_010,70,12.02,0
2024-02-23,SKU_0013,LOC_010,66,8.89,0
2024-02-24,SKU_0013,LOC_010,66,9.56,1
2024-02-25,SKU_0013,LOC_010,58,14.08,0
2024-02-26,SKU_0013,LOC_010,65,13.46,0
2024-02-27,SKU_0013,LOC_010,77,14.79,0
2024-02-28,SKU_0013,LOC_010,76,10.39,0
2024-02-29,SKU_0013,LOC_010,77,11.27,0
2024-03-01,SKU_0013,LOC_010,69,11.15,0
2024-03-02,SKU_0013,LOC_010,67,12.1,0
2024-03-03,SKU_0013,LOC_010,61,12.6,0
2024-03-04,SKU_0013,LOC_010,77,10.69,0
2024-03-05,SKU_0013,LOC_010,76,12.64,0
2024-03-06,SKU_0013,LOC_010,85,14.95,0
2024-03-07,SKU_0013,LOC_010,74,13.01,0
2024-03-08,SKU_0013,LOC_010,57,8.19,0
2024-03-09,SKU_0013,LOC_010,59,10.21,0
2024-03-10,SKU_0013,LOC_010,61,8.96,0
2024-03-11,SKU_0013,LOC_010,72,13.12,1
2024-03-12,SKU_0013,LOC_010,88,13.17,0
2024-03-13,SKU_0013,LOC_010,76,8.11,0
2024-03-14,SKU_0013,LOC_010,76,12.92,0
2024-03-15,SKU_0013,LOC_010,64,14.12,0
2024-03-16,SKU_0013,LOC_010,58,11.24,0
2024-03-17,SKU_0013,LOC_010,59,12.64,1
2024-03-18,SKU_0013,LOC_010,64,10.06,0
2024-03-19,SKU_0013,LOC_010,75,8.56,0
2024-03-20,SKU_0013,LOC_010,75,11.4,0
2024-03-21,SKU_0013,LOC_010,84,13.12,0
2024-03-22,SKU_0013,LOC_010,69,13.81,0
2024-03-23,SKU_0013,LOC_010,59,8.57,1
2024-03-24,SKU_0013,LOC_010,65,8.77,0
2024-03-25,SKU_0013,LOC_010,71,8.95,0
2024-03-26,SKU_0013,LOC_010,75,8.33,0
2024-03-27,SKU_0013,LOC_010,85,11.68,0
2024-03-28,SKU_0013,LOC_010,69,10.64,0
2024-03-29,SKU_0013,LOC_010,65,12.09,1
2024-03-30,SKU_0013,LOC_010,64,12.89,0
2024-03-31,SKU_0013,LOC_010,58,10.06,0
2024-01-01,SKU_0013,LOC_011,53,10.46,1
2024-01-02,SKU_0013,LOC_011,68,10.75,0
2024-01-03,SKU_0013,LOC_011,61,11.91,0
2024-01-04,SKU_0013,LOC_011,63,8.35,0
2024-01-05,SKU_0013,LOC_011,40,10.45,0
2024-01-06,SKU_0013,LOC_011,36,10.92,0
2024-01-07,SKU_0013,LOC_011,35,8.24,0
2024-01-08,SKU_0013,LOC_011,58,9.37,1
2024-01-09,SKU_0013,LOC_011,63,10.67,0
2024-01-10,SKU_0013,LOC_011,66,10.57,0
2024-01-11,SKU_0013,LOC_011,61,12.65,0
2024-01-12,SKU_0013,LOC_011,48,9.16,1
2024-01-13,SKU_0013,LOC_011,33,8.3,0
2024-01-14,SKU_0013,LOC_011,47,8.18,1
2024-01-15,SKU_0013,LOC_011,53,11.16,0
2024-01-16,SKU_0013,LOC_011,51,14.05,0
2024-01-17,SKU_0013,LOC_011,57,10.72,0
2024-01-18,SKU_0013,LOC_011,66,12.88,0
2024-01-19,SKU_0013,LOC_011,47,9.36,0
2024-01-20,SKU_0013,LOC_011,42,8.39,0
2024-01-21,SKU_0013,LOC_011,49,10.59,0
2024-01-22,SKU_0013,LOC_011,53,12.31,0
2024-01-23,SKU_0013,LOC_011,56,14.23,0
2024-01-24,SKU_0013,LOC_011,63,11.05,0
2024-01-25,SKU_0013,LOC_011,53,10.95,0
2024-01-26,SKU_0013,LOC_011,37,13.39,0
2024-01-27,SKU_0013,LOC_011,42,9.41,1
2024-01-28,SKU_0013,LOC_011,33,9.36,0
2024-01-29,SKU_0013,LOC_011,48,11.17,0
2024-01-30,SKU_0013,LOC_011,60,11.51,0
2024-01-31,SKU_0013,LOC_011,62,8.58,0
2024-02-01,SKU_0013,LOC_011,62,10.49,0
2024-02-02,SKU_0013,LOC_011,43,11.8,1
2024-02-03,SKU_0013,LOC_011,37,9.19,0
2024-02-04,SKU_0013,LOC_011,43,11.31,0
2024-02-05,SKU_0013,LOC_011,54,11.95,0
2024-02-06,SKU_0013,LOC_011,59,11.4,0
2024-02-07,SKU_0013,LOC_011,67,12.01,0
2024-02-08,SKU_0013,LOC_011,55,9.94,1
2024-02-09,SKU_0013,LOC_011,41,13.58,0
2024-02-10,SKU_0013,LOC_011,42,12.41,0
2024-02-11,SKU_0013,LOC_011,42,9.14,0
2024-02-12,SKU_0013,LOC_011,63,10.95,0
2024-02-13,SKU_0013,LOC_011,60,9.03,0
2024-02-14,SKU_0013,LOC_011,64,10.44,0
2024-02-15,SKU_0013,LOC_011,57,14.12,0
2024-02-16,SKU_0013,LOC_011,41,12.48,0
2024-02-17,SKU_0013,LOC_011,38,10.52,0
2024-02-18,SKU_0013,LOC_011,48,11.86,0
2024-02-19,SKU_0013,LOC_011,51,12.3,0
2024-02-20,SKU_0013,LOC_011,70,10.51,0
2024-02-21,SKU_0013,LOC_011,65,9.55,0
2024-02-22,SKU_0013,LOC_011,65,8.23,0
2024-02-23,SKU_0013,LOC_011,44,14.74,0
2024-02-24,SKU_0013,LOC_011,35,11.44,0
2024-02-25,SKU_0013,LOC_011,45,10.37,0
2024-02-26,SKU_0013,LOC_011,48,9.98,0
2024-02-27,SKU_0013,LOC_011,69,8.71,0
2024-02-28,SKU_0013,LOC_011,48,8.45,1
2024-02-29,SKU_0013,LOC_011,61,14.0,0
2024-03-01,SKU_0013,LOC_011,50,8.92,0
2024-03-02,SKU_0013,LOC_011,40,14.61,0
2024-03-03,SKU_0013,LOC_011,47,8.03,0
2024-03-04,SKU_0013,LOC_011,59,10.83,0
2024-03-05,SKU_0013,LOC_011,54,8.38,0
2024-03-06,SKU_0013,LOC_011,64,11.97,0
2024-03-07,SKU_0013,LOC_011,61,11.73,0
2024-03-08,SKU_0013,LOC_011,36,9.3,1
2024-03-09,SKU_0013,LOC_011,47,12.78,0
2024-03-10,SKU_0013,LOC_011,41,14.35,0
2024-03-11,SKU_0013,LOC_011,57,14.56,0
2024-03-12,SKU_0013,LOC_011,67,9.26,0
2024-03-13,SKU_0013,LOC_011,56,9.95,0
2024-03-14,SKU_0013,LOC_011,54,11.17,0
2024-03-15,SKU_0013,LOC_011,49,10.91,1
2024-03-16,SKU_0013,LOC_011,48,10.05,1
2024-03-17,SKU_0013,LOC_011,43,8.47,0
2024-03-18,SKU_0013,LOC_011,48,12.35,0
2024-03-19,SKU_0013,LOC_011,55,12.13,1
2024-03-20,SKU_0013,LOC_011,59,8.62,0
2024-03-21,SKU_0013,LOC_011,56,13.54,0
2024-03-22,SKU_0013,LOC_011,50,10.91,0
2024-03-23,SKU_0013,LOC_011,49,13.43,0
2024-03-24,SKU_0013,LOC_011,47,13.24,0
2024-03-25,SKU_0013,LOC_011,47,9.86,0
2024-03-26,SKU_0013,LOC_011,60,12.11,0
2024-03-27,SKU_0013,LOC_011,64,8.98,1
2024-03-28,SKU_0013,LOC_011,50,8.52,0
2024-03-29,SKU_0013,LOC_011,48,12.82,0
2024-03-30,SKU_0013,LOC_011,41,14.75,1
2024-03-31,SKU_0013,LOC_011,44,10.69,0
2024-01-01,SKU_0013,LOC_012,75,12.4,0
2024-01-02,SKU_0013,LOC_012,75,8.52,0
2024-01-03,SKU_0013,LOC_012,75,11.68,1
2024-01-04,SKU_0013,LOC_012,67,8.36,0
2024-01-05,SKU_0013,LOC_012,59,10.05,0
2024-01-06,SKU_0013,LOC_012,59,14.52,0
2024-01-07,SKU_0013,LOC_012,65,11.44,0
2024-01-08,SKU_0013,LOC_012,70,10.59,0
2024-01-09,SKU_0013,LOC_012,81,13.32,0
2024-01-10,SKU_0013,LOC_012,80,10.43,0
2024-01-11,SKU_0013,LOC_012,77,11.76,0
2024-01-12,SKU_0013,LOC_012,65,14.88,1
2024-01-13,SKU_0013,LOC_012,70,10.0,0
2024-01-14,SKU_0013,LOC_012,62,11.2,1
2024-01-15,SKU_0013,LOC_012,71,12.01,0
2024-01-16,SKU_0013,LOC_012,78,10.17,1
2024-01-17,SKU_0013,LOC_012,87,12.85,0
2024-01-18,SKU_0013,LOC_012,69,13.98,0
2024-01-19,SKU_0013,LOC_012,57,13.43,0
2024-01-20,SKU_0013,LOC_012,68,14.01,0
2024-01-21,SKU_0013,LOC_012,63,14.3,0
2024-01-22,SKU_0013,LOC_012,65,9.56,0
2024-01-23,SKU_0013,LOC_012,78,9.75,0
2024-01-24,SKU_0013,LOC_012,83,11.58,1
2024-01-25,SKU_0013,LOC_012,71,9.48,0
2024-01-26,SKU_0013,LOC_012,68,8.54,1
2024-01-27,SKU_0013,LOC_012,67,13.11,0
2024-01-28,SKU_0013,LOC_012,59,8.8,0
2024-01-29,SKU_0013,LOC_012,80,10.57,0
2024-01-30,SKU_0013,LOC_012,81,12.25,0
2024-01-31,SKU_0013,LOC_012,72,10.61,0
2024-02-01,SKU_0013,LOC_012,70,11.01,0
2024-02-02,SKU_0013,LOC_012,71,9.5,0
2024-02-03,SKU_0013,LOC_012,56,13.66,0
2024-02-04,SKU_0013,LOC_012,53,9.0,0
2024-02-05,SKU_0013,LOC_012,60,12.62,0
2024-02-06,SKU_0013,LOC_012,83,12.49,0
2024-02-07,SKU_0013,LOC_012,83,14.9,0
2024-02-08,SKU_0013,LOC_012,71,10.86,0
2024-02-09,SKU_0013,LOC_012,62,14.85,0
2024-02-10,SKU_0013,LOC_012,62,8.74,0
2024-02-11,SKU_0013,LOC_012,58,12.78,0
2024-02-12,SKU_0013,LOC_012,75,9.62,0
2024-02-13,SKU_0013,LOC_012,74,13.86,0
2024-02-14,SKU_0013,LOC_012,73,8.06,1
2024-02-15,SKU_0013,LOC_012,69,8.66,0
2024-02-16,SKU_0013,LOC_012,61,12.5,0
2024-02-17,SKU_0013,LOC_012,60,8.32,0
2024-02-18,SKU_0013,LOC_012,52,12.53,0
2024-02-19,SKU_0013,LOC_012,73,13.29,0
2024-02-20,SKU_0013,LOC_012,79,12.14,1
2024-02-21,SKU_0013,LOC_012,82,10.14,0
2024-02-22,SKU_0013,LOC_012,72,12.73,0
2024-02-23,SKU_0013,LOC_012,65,8.31,0
2024-02-24,SKU_0013,LOC_012,66,11.43,0
2024-02-25,SKU_0013,LOC_012,73,9.02,0
2024-02-26,SKU_0013,LOC_012,70,9.61,1
2024-02-27,SKU_0013,LOC_012,77,14.94,1
2024-02-28,SKU_0013,LOC_012,77,10.32,0
2024-02-29,SKU_0013,LOC_012,85,10.52,0
2024-03-01,SKU_0013,LOC_012,65,10.13,0
2024-03-02,SKU_0013,LOC_012,60,12.32,0
2024-03-03,SKU_0013,LOC_012,67,11.23,1
2024-03-04,SKU_0013,LOC_012,66,13.77,0
2024-03-05,SKU_0013,LOC_012,79,12.15,1
2024-03-06,SKU_0013,LOC_012,82,8.66,0
2024-03-07,SKU_0013,LOC_012,73,14.23,0
2024-03-08,SKU_0013,LOC_012,69,8.52,0
2024-03-09,SKU_0013,LOC_012,60,12.57,0
2024-03-10,SKU_0013,LOC_012,69,13.94,0
2024-03-11,SKU_0013,LOC_012,70,9.2,0
2024-03-12,SKU_0013,LOC_012,88,10.45,0
2024-03-13,SKU_0013,LOC_012,69,14.26,0
2024-03-14,SKU_0013,LOC_012,75,10.17,0
2024-03-15,SKU_0013,LOC_012,57,12.43,0
2024-03-16,SKU_0013,LOC_012,60,13.19,0
2024-03-17,SKU_0013,LOC_012,63,12.26,0
2024-03-18,SKU_0013,LOC_012,69,8.01,0
2024-03-19,SKU_0013,LOC_012,78,11.83,0
2024-03-20,SKU_0013,LOC_012,75,8.27,0
2024-03-21,SKU_0013,LOC_012,77,14.94,0
2024-03-22,SKU_0013,LOC_012,66,13.01,1
2024-03-23,SKU_0013,LOC_012,62,8.09,0
2024-03-24,SKU_0013,LOC_012,65,8.21,0
2024-03-25,SKU_0013,LOC_012,71,11.3,0
2024-03-26,SKU_0013,LOC_012,72,10.33,0
2024-03-27,SKU_0013,LOC_012,84,8.67,0
2024-03-28,SKU_0013,LOC_012,78,13.94,0
2024-03-29,SKU_0013,LOC_012,69,13.21,0
2024-03-30,SKU_0013,LOC_012,61,9.25,0
2024-03-31,SKU_0013,LOC_012,63,13.31,0
2024-01-01,SKU_0013,LOC_013,71,9.75,0
2024-01-02,SKU_0013,LOC_013,75,12.89,0
2024-01-03,SKU_0013,LOC_013,81,10.69,0
2024-01-04,SKU_0013,LOC_013,61,11.19,0
2024-01-05,SKU_0013,LOC_013,61,8.06,0
2024-01-06,SKU_0013,LOC_013,54,8.79,0
2024-01-07,SKU_0013,LOC_013,65,13.37,1
2024-01-08,SKU_0013,LOC_013,66,11.13,0
2024-01-09,SKU_0013,LOC_013,74,11.11,0
2024-01-10,SKU_0013,LOC_013,71,13.57,0
2024-01-11,SKU_0013,LOC_013,79,10.24,0
2024-01-12,SKU_0013,LOC_013,58,14.72,0
2024-01-13,SKU_0013,LOC_013,63,14.34,1
2024-01-14,SKU_0013,LOC_013,60,12.88,0
2024-01-15,SKU_0013,LOC_013,65,10.0,0
2024-01-16,SKU_0013,LOC_013,73,9.7,0
2024-01-17,SKU_0013,LOC_013,76,9.41,0
2024-01-18,SKU_0013,LOC_013,73,12.65,1
2024-01-19,SKU_0013,LOC_013,64,9.43,0
2024-01-20,SKU_0013,LOC_013,53,14.13,0
2024-01-21,SKU_0013,LOC_013,67,11.06,0
2024-01-22,SKU_0013,LOC_013,68,9.7,0
2024-01-23,SKU_0013,LOC_013,78,13.63,0
2024-01-24,SKU_0013,LOC_013,81,9.33,0
2024-01-25,SKU_0013,LOC_013,77,14.51,0
2024-01-26,SKU_0013,LOC_013,64,14.24,0
2024-01-27,SKU_0013,LOC_013,51,9.84,0
2024-01-28,SKU_0013,LOC_013,69,9.42,0
2024-01-29,SKU_0013,LOC_013,72,11.27,1
2024-01-30,SKU_0013,LOC_013,78,10.95,0
2024-01-31,SKU_0013,LOC_013,73,9.43,0
2024-02-01,SKU_0013,LOC_013,71,13.32,0
2024-02-02,SKU_0013,LOC_013,72,10.27,1
2024-02-03,SKU_0013,LOC_013,57,11.44,0
2024-02-04,SKU_0013,LOC_013,62,12.23,0
2024-02-05,SKU_0013,LOC_013,64,11.22,0
2024-02-06,SKU_0013,LOC_013,83,11.0,0
2024-02-07,SKU_0013,LOC_013,79,9.76,0
2024-02-08,SKU_0013,LOC_013,64,8.63,1
2024-02-09,SKU_0013,LOC_013,57,14.97,0
2024-02-10,SKU_0013,LOC_013,60,11.95,0
2024-02-11,SKU_0013,LOC_013,64,12.66,0
2024-02-12,SKU_0013,LOC_013,61,12.82,0
2024-02-13,SKU_0013,LOC_013,69,9.33,0
2024-02-14,SKU_0013,LOC_013,76,9.87,0
2024-02-15,SKU_0013,LOC_013,76,9.31,1
2024-02-16,SKU_0013,LOC_013,64,11.46,0
2024-02-17,SKU_0013,LOC_013,64,11.87,0
2024-02-18,SKU_0013,LOC_013,55,14.46,0
2024-02-19,SKU_0013,LOC_013,67,13.19,0
2024-02-20,SKU_0013,LOC_013,73,10.53,0
2024-02-21,SKU_0013,LOC_013,76,13.33,1
2024-02-22,SKU_0013,LOC_013,70,13.6,0
2024-02-23,SKU_0013,LOC_013,69,8.36,0
2024-02-24,SKU_0013,LOC_013,51,13.48,0
2024-02-25,SKU_0013,LOC_013,48,8.18,0
2024-02-26,SKU_0013,LOC_013,65,9.46,1
2024-02-27,SKU_0013,LOC_013,70,13.79,0
2024-02-28,SKU_0013,LOC_013,76,14.05,1
2024-02-29,SKU_0013,LOC_013,79,9.15,0
2024-03-01,SKU_0013,LOC_013,61,9.31,0
2024-03-02,SKU_0013,LOC_013,61,10.12,0
2024-03-03,SKU_0013,LOC_013,53,8.12,0
2024-03-04,SKU_0013,LOC_013,75,9.67,0
2024-03-05,SKU_0013,LOC_013,78,12.88,0
2024-03-06,SKU_0013,LOC_013,77,10.53,0
2024-03-07,SKU_0013,LOC_013,59,14.96,0
2024-03-08,SKU_0013,LOC_013,55,14.08,0
2024-03-09,SKU_0013,LOC_013,53,13.18,0
2024-03-10,SKU_0013,LOC_013,61,13.76,0
2024-03-11,SKU_0013,LOC_013,66,14.98,0
2024-03-12,SKU_0013,LOC_013,76,14.8,0
2024-03-13,SKU_0013,LOC_013,74,8.11,1
2024-03-14,SKU_0013,LOC_013,73,11.06,0
2024-03-15,SKU_0013,LOC_013,58,14.85,1
2024-03-16,SKU_0013,LOC_013,60,10.54,0
2024-03-17,SKU_0013,LOC_013,59,8.87,1
